file,Layer,Module,typed/untyped,notAnyRate
chainer/functions/pooling/roi_average_align_2d.py,L0,M0,untyped,null
chainer/functions/loss/vae.py,L0,M0,untyped,null
chainer/functions/activation/softplus.py,L0,M0,untyped,null
chainer/functions/math/fix.py,L0,M0,untyped,null
chainer/functions/math/fmod.py,L0,M0,untyped,null
chainer/functions/activation/elu.py,L0,M0,untyped,null
chainer/functions/activation/selu.py,L0,M0,untyped,null
chainer/functions/math/inv.py,L0,M0,untyped,null
chainer/functions/math/det.py,L0,M0,untyped,null
chainer/functions/pooling/unpooling_2d.py,L0,M0,untyped,null
chainer/functions/loss/sigmoid_cross_entropy.py,L0,M0,untyped,null
chainer/functions/loss/discriminative_loss.py,L0,M0,untyped,null
chainer/functions/math/einsum.py,L0,M0,untyped,null
chainer/functions/array/moveaxis.py,L0,M0,untyped,null
chainer/functions/math/hyperbolic.py,L0,M0,untyped,null
chainer/functions/math/arctanh.py,L0,M0,untyped,null
chainer/functions/loss/absolute_error.py,L0,M0,untyped,null
chainer/functions/math/fft.py,L0,M0,untyped,null
chainer/functions/array/fliplr.py,L0,M0,untyped,null
chainer/functions/array/flipud.py,L0,M0,untyped,null
chainer/functions/math/erfinv.py,L0,M0,untyped,null
chainer/functions/math/erfcinv.py,L0,M0,untyped,null
chainer/functions/util/forget.py,L0,M0,untyped,null
chainer/functions/normalization/l2_normalization.py,L0,M0,untyped,null
chainer/functions/noise/gumbel_softmax.py,L0,M0,untyped,null
chainer/functions/loss/squared_error.py,L0,M0,untyped,null
chainer/functions/math/cholesky.py,L0,M0,untyped,null
chainer/functions/array/im2col.py,L0,M0,untyped,null
chainer/functions/loss/contrastive.py,L0,M0,untyped,null
chainer/functions/loss/huber_loss.py,L0,M0,untyped,null
chainer/functions/activation/rrelu.py,L0,M0,untyped,null
chainer/functions/noise/gaussian.py,L0,M0,untyped,null
chainer/functions/math/minimum.py,L0,M0,untyped,null
chainer/functions/array/dstack.py,L0,M0,untyped,null
