file,Layer,Module,typed/untyped,notAnyRate
matplotlib/testing/jpl_units/Duration.py,L10,M3,untyped,null
matplotlib/testing/jpl_units/UnitDblConverter.py,L10,M3,untyped,null
matplotlib/testing/jpl_units/__init__.py,L10,M3,untyped,null
matplotlib/testing/exceptions.py,L10,M4,untyped,null
matplotlib/blocking_input.py,L10,M4,untyped,null
matplotlib/testing/compare.py,L10,M4,untyped,null
matplotlib/testing/decorators.py,L10,M4,untyped,null
matplotlib/axes/__init__.py,L10,M5,untyped,null
matplotlib/projections/geo.py,L10,M5,untyped,null
matplotlib/projections/__init__.py,L10,M5,untyped,null
matplotlib/sankey.py,L10,M6,untyped,null
matplotlib/tests/test_sankey.py,L10,M6,untyped,null
matplotlib/backends/backend_qt4agg.py,L10,M7,untyped,null
matplotlib/backends/backend_qt5agg.py,L10,M7,untyped,null
matplotlib/backends/backend_qt5cairo.py,L10,M8,untyped,null
matplotlib/backends/backend_qt4cairo.py,L10,M8,untyped,null
matplotlib/backends/backend_gtk3cairo.py,L10,M9,untyped,null
matplotlib/_pylab_helpers.py,L10,M10,untyped,null
matplotlib/category.py,L10,M10,untyped,null
matplotlib/ttconv.py,L10,M11,untyped,null
matplotlib/tests/test_container.py,L10,M12,untyped,null
matplotlib/tests/test_path.py,L10,M12,untyped,null
matplotlib/tests/test_scale.py,L10,M12,untyped,null
matplotlib/tests/test_triangulation.py,L10,M13,untyped,null
matplotlib/tests/test_mlab.py,L10,M14,untyped,null
matplotlib/tests/test_font_manager.py,L10,M15,untyped,null
matplotlib/tests/test_streamplot.py,L10,M16,untyped,null
matplotlib/_cm_listed.py,L10,M17,untyped,null
matplotlib/tests/test_subplots.py,L10,M18,untyped,null
matplotlib/tests/test_polar.py,L10,M18,untyped,null
matplotlib/tests/test_text.py,L10,M19,untyped,null
matplotlib/tests/test_rcparams.py,L10,M20,untyped,null
matplotlib/tests/test_offsetbox.py,L10,M20,untyped,null
matplotlib/tests/test_bbox_tight.py,L10,M20,untyped,null
matplotlib/tests/test_arrow_patches.py,L10,M21,untyped,null
matplotlib/tight_bbox.py,L10,M21,untyped,null
matplotlib/tests/test_figure.py,L10,M22,untyped,null
